parent,id,parent_level,name,rank
osmeriformes,125513,order,osmeridae,family
osmeriformes,125514,order,platytroctidae,family
osmeriformes,154162,order,plecoglossidae,family
osmeriformes,154214,order,retropinnidae,family
osmeriformes,154213,order,salangidae,family
ostreida,870755,order,pterineidae,family
ostreida,1333620,order,chondrodontidae,family
ostreida,833146,order,eligmidae,family
ostreida,23048,order,gryphaeidae,family
ostreida,215,order,ostreidae,family
ostreida,1776,order,pinnidae,family
ostreida,833149,order,aulacomyellidae,family
ostreida,833150,order,daonellidae,family
ostreida,833151,order,halobiidae,family
ostreida,833157,order,bakevelliidae,family
ostreida,833158,order,cassianellidae,family
ostreida,23060,order,isognomonidae,family
ostreida,23067,order,malleidae,family
ostreida,564652,order,margaritidae,family
ostreida,1775,order,pteriidae,family
ostreida,489071,order,pulvinitidae,family
ostreida,492136,order,vulsellidae,family
oxyrrhinales,146255,order,oxyrrhinaceae,family
palaeocaridacea,NA,order,NA,NA
palaeocopida,NA,order,NA,NA
palaeoisopoda,379589,order,palaeoisopodidae,family
palaeopantopoda,379593,order,palaeopantopodidae,family
palmariales,493894,order,meiodiscaceae,family
palmariales,143761,order,palmariaceae,family
palmariales,143762,order,rhodophysemataceae,family
palmariales,143763,order,rhodothamniellaceae,family
palmophyllales,599683,order,palmophyllaceae,family
palpigradi,510081,order,eukoeneniidae,family
pansomonadida,872120,order,sainouridae,family
pantopoda,150518,order,pantopoda incertae sedis,family
pantopoda,22616,order,austrodecidae,family
pantopoda,1562,order,ammotheidae,family
pantopoda,379788,order,ascorhynchidae,family
pantopoda,379616,order,ascorhynchoidea incertae sedis,family
pantopoda,22617,order,colossendeidae,family
pantopoda,1564,order,callipallenidae,family
pantopoda,1566,order,nymphonidae,family
pantopoda,236317,order,pallenopsidae,family
pantopoda,1565,order,endeidae,family
pantopoda,14469,order,phoxichilidiidae,family
pantopoda,1567,order,pycnogonidae,family
pantopoda,22618,order,rhynchothoracidae,family
parachela,136621,order,hypsibiidae,family
parachela,955435,order,isohypsibiidae,family
paraliales,149053,order,paraliaceae,family
paramyxida,562856,order,marteiliidae,family
parathuramminida,1055141,order,calcisphaeridae,family
parathuramminida,720894,order,auroriidae,family
parathuramminida,1044290,order,cribrosphaeroididae,family
parathuramminida,721111,order,irregularinidae,family
parathuramminida,720895,order,usloniidae,family
parathuramminida,720896,order,eovolutinidae,family
parathuramminida,720891,order,ivanovellidae,family
parathuramminida,720887,order,parathuramminidae,family
parathuramminida,720893,order,uralinellidae,family
parathuramminida,720888,order,tuberitinidae,family
parmales,341337,order,pentalaminaceae,family
parmales,341355,order,triparmaceae,family
passeriformes,159390,order,fringillidae,family
passeriformes,225855,order,icteridae,family
passeriformes,225852,order,tyrannidae,family
patelloidea,23075,order,nacellidae,family
patelloidea,113,order,patellidae,family
pavlovales,249730,order,pavlovaceae,family
paxillosida,123127,order,astropectinidae,family
paxillosida,123128,order,ctenodiscidae,family
paxillosida,152509,order,goniopectinidae,family
paxillosida,123129,order,luidiidae,family
paxillosida,1316612,order,paleobenthopectinidae,family
paxillosida,123130,order,porcellanasteridae,family
paxillosida,292826,order,pseudarchasteridae,family
paxillosida,123131,order,radiasteridae,family
pectinida,1327522,order,saharopteriidae,family
pectinida,214,order,anomiidae,family
pectinida,492161,order,placunidae,family
pectinida,833173,order,aviculopectinidae,family
pectinida,833191,order,buchiidae,family
pectinida,414802,order,dimyidae,family
pectinida,414811,order,entoliidae,family
pectinida,833200,order,oxytomidae,family
pectinida,605453,order,cyclochlamydidae,family
pectinida,833167,order,neitheidae,family
pectinida,213,order,pectinidae,family
pectinida,156983,order,propeamussiidae,family
pectinida,23121,order,spondylidae,family
pectinida,196327,order,plicatulidae,family
pectinida,833171,order,prospondylidae,family
pectinida,1327521,order,pseudomonotidae,family
pedinellales,368878,order,cyrtophoraceae,family
pedinellales,160598,order,pedinellaceae,family
pedinoida,123165,order,pedinidae,family
pedinomonadales,146218,order,pedinomonadaceae,family
pelagomonadales,345502,order,pelagomonadaceae,family
pelecaniformes,196051,order,anhingidae,family
pelecaniformes,196046,order,fregatidae,family
pelecaniformes,136991,order,pelecanidae,family
pelecaniformes,136992,order,phaethontidae,family
pelecaniformes,136993,order,phalacrocoracidae,family
pelecaniformes,136994,order,sulidae,family
penicillaria,100682,order,arachnactidae,family
peniculida,179261,order,frontoniidae,family
peniculida,425444,order,frontoniidae incertae sedis,family
peniculida,414834,order,lembadionidae,family
peniculida,414856,order,parameciidae,family
peniculida,425445,order,stokesiidae,family
pennales,NA,order,NA,NA
pennatulacea,196246,order,chunellidae,family
pennatulacea,196247,order,echinoptilidae,family
pennatulacea,266953,order,renillidae,family
pennatulacea,182877,order,scleroptilidae,family
pennatulacea,266954,order,stachyptilidae,family
pennatulacea,128480,order,anthoptilidae,family
pennatulacea,128481,order,funiculinidae,family
pennatulacea,128483,order,kophobelemnidae,family
pennatulacea,128485,order,protoptilidae,family
pennatulacea,128486,order,umbellulidae,family
pennatulacea,128487,order,veretillidae,family
pennatulacea,128482,order,halipteridae,family
pennatulacea,128484,order,pennatulidae,family
pennatulacea,128488,order,virgulariidae,family
perciformes,125515,order,acanthuridae,family
perciformes,151426,order,ephippidae,family
perciformes,125544,order,luvaridae,family
perciformes,151427,order,scatophagidae,family
perciformes,125562,order,siganidae,family
perciformes,151428,order,zanclidae,family
perciformes,151375,order,anabantidae,family
perciformes,151378,order,osphronemidae,family
perciformes,125519,order,blenniidae,family
perciformes,151415,order,chaenopsidae,family
perciformes,125530,order,clinidae,family
perciformes,151416,order,dactyloscopidae,family
perciformes,151414,order,labrisomidae,family
perciformes,125572,order,tripterygiidae,family
perciformes,125522,order,callionymidae,family
perciformes,125532,order,draconettidae,family
perciformes,125613,order,caproidae,family
perciformes,151380,order,channidae,family
perciformes,151420,order,eleotridae,family
perciformes,125537,order,gobiidae,family
perciformes,151421,order,kraemeriidae,family
perciformes,151423,order,microdesmidae,family
perciformes,151419,order,odontobutidae,family
perciformes,151418,order,rhyacichthyidae,family
perciformes,151417,order,schindleriidae,family
perciformes,714656,order,thalasseleotrididae,family
perciformes,151424,order,xenisthmidae,family
perciformes,151400,order,icosteidae,family
perciformes,151425,order,kurtidae,family
perciformes,151383,order,cichlidae,family
perciformes,151386,order,embiotocidae,family
perciformes,125541,order,labridae,family
perciformes,151387,order,odacidae,family
perciformes,125553,order,pomacentridae,family
perciformes,125557,order,scaridae,family
perciformes,151398,order,artedidraconidae,family
perciformes,151405,order,bathydraconidae,family
perciformes,151403,order,bovichtidae,family
perciformes,234518,order,channichthyidae,family
perciformes,267021,order,eleginopsidae,family
perciformes,151397,order,harpagiferidae,family
perciformes,151404,order,nototheniidae,family
perciformes,267029,order,pseudaphritidae,family
perciformes,151434,order,acropomatidae,family
perciformes,151432,order,ambassidae,family
perciformes,151476,order,aplodactylidae,family
perciformes,125518,order,apogonidae,family
perciformes,151452,order,arripidae,family
perciformes,151444,order,banjosidae,family
perciformes,151463,order,bathyclupeidae,family
perciformes,125520,order,bramidae,family
perciformes,151454,order,caesionidae,family
perciformes,125521,order,callanthiidae,family
perciformes,125523,order,carangidae,family
perciformes,125524,order,caristiidae,family
perciformes,125525,order,centracanthidae,family
perciformes,151288,order,centrarchidae,family
perciformes,267018,order,centrogenyidae,family
perciformes,151431,order,centropomidae,family
perciformes,125527,order,cepolidae,family
perciformes,125528,order,chaetodontidae,family
perciformes,151477,order,cheilodactylidae,family
perciformes,151478,order,chironemidae,family
perciformes,151475,order,cirrhitidae,family
perciformes,125531,order,coryphaenidae,family
perciformes,267020,order,datnioididae,family
perciformes,151465,order,dichistiidae,family
perciformes,151446,order,dinolestidae,family
perciformes,151435,order,dinopercidae,family
perciformes,196072,order,drepaneidae,family
perciformes,125533,order,echeneidae,family
perciformes,125534,order,emmelichthyidae,family
perciformes,151471,order,enoplosidae,family
perciformes,125535,order,epigonidae,family
perciformes,151456,order,gerreidae,family
perciformes,151461,order,glaucosomatidae,family
perciformes,151440,order,grammatidae,family
perciformes,125538,order,haemulidae,family
perciformes,267022,order,hapalogenyidae,family
perciformes,267023,order,howellidae,family
perciformes,151445,order,kuhliidae,family
perciformes,125540,order,kyphosidae,family
perciformes,151448,order,lactariidae,family
perciformes,267024,order,lateolabracidae,family
perciformes,267025,order,latidae,family
perciformes,151382,order,latridae,family
perciformes,125542,order,leiognathidae,family
perciformes,151462,order,leptobramidae,family
perciformes,151458,order,lethrinidae,family
perciformes,125543,order,lobotidae,family
perciformes,151453,order,lutjanidae,family
perciformes,151447,order,malacanthidae,family
perciformes,151451,order,menidae,family
perciformes,151469,order,monodactylidae,family
perciformes,125545,order,moronidae,family
perciformes,125547,order,mullidae,family
perciformes,151473,order,nandidae,family
perciformes,151450,order,nematistiidae,family
perciformes,151459,order,nemipteridae,family
perciformes,151443,order,opistognathidae,family
perciformes,151474,order,oplegnathidae,family
perciformes,151436,order,ostracoberycidae,family
perciformes,151467,order,parascorpididae,family
perciformes,151460,order,pempheridae,family
perciformes,151472,order,pentacerotidae,family
perciformes,125549,order,percichthyidae,family
perciformes,151300,order,percidae,family
perciformes,151441,order,plesiopidae,family
perciformes,267028,order,polycentridae,family
perciformes,125551,order,polynemidae,family
perciformes,125552,order,polyprionidae,family
perciformes,151470,order,pomacanthidae,family
perciformes,125554,order,pomatomidae,family
perciformes,125555,order,priacanthidae,family
perciformes,151438,order,pseudochromidae,family
perciformes,125556,order,rachycentridae,family
perciformes,125558,order,sciaenidae,family
perciformes,151449,order,scombropidae,family
perciformes,125561,order,serranidae,family
perciformes,125563,order,sillaginidae,family
perciformes,125564,order,sparidae,family
perciformes,151437,order,symphysanodontidae,family
perciformes,125568,order,terapontidae,family
perciformes,151464,order,toxotidae,family
perciformes,267027,order,pholidichthyidae,family
perciformes,125536,order,gempylidae,family
perciformes,125559,order,scombridae,family
perciformes,125571,order,trichiuridae,family
perciformes,125560,order,scombrolabracidae,family
perciformes,125565,order,sphyraenidae,family
perciformes,151429,order,amarsipidae,family
perciformes,151430,order,ariommatidae,family
perciformes,125526,order,centrolophidae,family
perciformes,125548,order,nomeidae,family
perciformes,125567,order,stromateidae,family
perciformes,125569,order,tetragonuridae,family
perciformes,125516,order,ammodytidae,family
perciformes,151407,order,champsodontidae,family
perciformes,267019,order,cheimarrichthyidae,family
perciformes,125529,order,chiasmodontidae,family
perciformes,151410,order,creediidae,family
perciformes,151411,order,leptoscopidae,family
perciformes,151412,order,percophidae,family
perciformes,151413,order,pinguipedidae,family
perciformes,125570,order,trachinidae,family
perciformes,151408,order,trichodontidae,family
perciformes,151409,order,trichonotidae,family
perciformes,125573,order,uranoscopidae,family
perciformes,125539,order,istiophoridae,family
perciformes,125574,order,xiphiidae,family
perciformes,125517,order,anarhichadidae,family
perciformes,151388,order,bathymasteridae,family
perciformes,151391,order,cryptacanthodidae,family
perciformes,125550,order,pholidae,family
perciformes,151396,order,ptilichthyidae,family
perciformes,151402,order,scytalinidae,family
perciformes,125566,order,stichaeidae,family
perciformes,151401,order,zaproridae,family
perciformes,125575,order,zoarcidae,family
peridiniales,109419,order,archaesphaerodiniopsidaceae,family
peridiniales,231797,order,ceratocorythaceae,family
peridiniales,109423,order,ceratoperidiniaceae,family
peridiniales,109426,order,crypthecodiniaceae,family
peridiniales,1306270,order,deflandreaceae,family
peridiniales,109427,order,dinosphaeraceae,family
peridiniales,146253,order,glenodiniaceae,family
peridiniales,370356,order,glenodiniopsidaceae,family
peridiniales,231800,order,heterocapsaceae,family
peridiniales,109430,order,kolkwitziellaceae,family
peridiniales,1307217,order,kryptoperidiniaceae,family
peridiniales,493895,order,lessardiaceae,family
peridiniales,109432,order,oxytoxaceae,family
peridiniales,109433,order,peridiniaceae,family
peridiniales,231843,order,peridiniales incertae sedis,family
peridiniales,593337,order,peridiniida incertae sedis,family
peridiniales,1307211,order,peridiniopsidaceae,family
peridiniales,109434,order,podolampaceae,family
peridiniales,231806,order,podolampadaceae,family
peridiniales,109435,order,protoperidiniaceae,family
peridiniales,109437,order,thecadiniaceae,family
peripodida,369152,order,xyloplacidae,family
perkinsida,103339,order,perkinsidae,family
peronosporales,865876,order,peronosporaceae,family
persiculida,149792,order,gephyrothuriidae,family
persiculida,1036231,order,molpadiodemidae,family
persiculida,1036232,order,pseudostichopodidae,family
petromyzontiformes,714647,order,geotriidae,family
petromyzontiformes,714650,order,mordaciidae,family
petromyzontiformes,101163,order,petromyzontidae,family
peyssonneliales,143699,order,peyssonneliaceae,family
phaeocalpida,367366,order,tuscaroridae,family
phaeocystales,115072,order,phaeocystaceae,family
