db,spec_code,species,tm,age_mat_min,age_mat_min2
fb,408,micropogonias undulatus,1,NA,2
fb,408,micropogonias undulatus,1,NA,2
fb,3382,micropterus dolomieu,NA,3,NA
fb,3382,micropterus dolomieu,NA,4,NA
fb,3382,micropterus dolomieu,NA,5,6
fb,3382,micropterus dolomieu,NA,3,NA
fb,3385,micropterus salmoides,NA,3,4
fb,3385,micropterus salmoides,NA,4,5
fb,3385,micropterus salmoides,NA,1,4
fb,3385,micropterus salmoides,NA,3,4
fb,3385,micropterus salmoides,NA,4,5
fb,3385,micropterus salmoides,NA,2,4
fb,1382,microstomus kitt,4,NA,NA
fb,1382,microstomus kitt,NA,3,6
fb,1382,microstomus kitt,8.199999809265137,NA,NA
fb,4247,microstomus pacificus,NA,5.5,NA
fb,4247,microstomus pacificus,NA,9,NA
fb,4247,microstomus pacificus,NA,4,5
fb,4247,microstomus pacificus,NA,5,6
fb,4247,microstomus pacificus,7,NA,NA
fb,4790,misgurnus fossilis,2,2,2
fb,4790,misgurnus fossilis,NA,2,3
fb,65179,mobula alfredi,NA,3,6
fb,65179,mobula alfredi,NA,6,8
fb,2061,mobula birostris,6,NA,NA
fb,2061,mobula birostris,NA,15,20
fb,1383,molva dypterygia,NA,NA,11
fb,1383,molva dypterygia,NA,9,NA
fb,1383,molva dypterygia,NA,9,11
fb,1383,molva dypterygia,NA,9,11
fb,1383,molva dypterygia,NA,9,11
fb,1383,molva dypterygia,NA,8,NA
fb,1383,molva dypterygia,9,NA,NA
fb,1383,molva dypterygia,11,NA,NA
fb,1383,molva dypterygia,6.199999809265137,NA,NA
fb,33,molva molva,NA,5,6
fb,33,molva molva,5,NA,NA
fb,33,molva molva,7.199999809265137,NA,NA
fb,52689,monocentris reedi,NA,5,NA
fb,52689,monocentris reedi,NA,5,NA
fb,355,morone americana,NA,2,3
fb,355,morone americana,NA,3,4
fb,355,morone americana,2,NA,NA
fb,3308,morone chrysops,NA,3,NA
fb,3308,morone chrysops,NA,2,NA
fb,3308,morone chrysops,NA,3,NA
fb,3308,morone chrysops,2,NA,NA
fb,3308,morone chrysops,3,NA,NA
fb,353,morone saxatilis,NA,NA,7
fb,353,morone saxatilis,NA,NA,5
fb,3008,moxostoma macrolepidotum,NA,3,5
fb,3014,moxostoma valenciennesi,NA,5,13
fb,3014,moxostoma valenciennesi,NA,6,11
fb,3014,moxostoma valenciennesi,NA,9,NA
fb,785,mugil cephalus,NA,7,8
fb,785,mugil cephalus,NA,NA,3
fb,785,mugil cephalus,2,NA,NA
fb,785,mugil cephalus,2,NA,NA
fb,785,mugil cephalus,NA,2,3
fb,785,mugil cephalus,NA,3,4
fb,785,mugil cephalus,NA,6,8
fb,785,mugil cephalus,NA,2,NA
fb,785,mugil cephalus,NA,3,NA
fb,785,mugil cephalus,6,3,NA
fb,785,mugil cephalus,6,3,NA
fb,785,mugil cephalus,NA,3,4
fb,1086,mugil curema,2.5,NA,NA
fb,1086,mugil curema,2,NA,NA
fb,1086,mugil curema,NA,2,3
fb,1086,mugil curema,3,NA,NA
fb,1086,mugil curema,3,NA,NA
fb,1088,mugil hospes,2,NA,NA
fb,14701,mugil trichodon,2,NA,NA
fb,790,mullus barbatus,1.899999976158142,NA,NA
fb,790,mullus barbatus,1,NA,NA
fb,790,mullus barbatus,1,NA,NA
fb,1327,mullus surmuletus,NA,2,NA
fb,1327,mullus surmuletus,NA,2,NA
fb,1327,mullus surmuletus,1,NA,NA
fb,1327,mullus surmuletus,1,NA,NA
fb,1327,mullus surmuletus,1.3899999856948853,NA,NA
fb,1327,mullus surmuletus,1,NA,NA
fb,1327,mullus surmuletus,2,NA,NA
fb,1327,mullus surmuletus,NA,0,4
fb,1327,mullus surmuletus,2,NA,NA
fb,1327,mullus surmuletus,2,NA,NA
fb,63860,muraena augusti,5.300000190734863,NA,NA
fb,1729,muraena helena,7.099999904632568,NA,NA
fb,7126,muraenolepis microps,NA,3,5
fb,7126,muraenolepis microps,NA,4,NA
fb,5943,mustelus antarcticus,NA,5,NA
fb,5943,mustelus antarcticus,NA,4,NA
fb,5943,mustelus antarcticus,6.900000095367432,NA,NA
fb,5943,mustelus antarcticus,4.699999809265137,NA,NA
fb,5938,mustelus asterias,NA,2,3
fb,5938,mustelus asterias,NA,2.299999952316284,2.5
fb,2538,mustelus californicus,2.0999999046325684,NA,NA
fb,2538,mustelus californicus,NA,1.2999999523162842,1.899999976158142
fb,2539,mustelus canis,NA,1,NA
fb,2539,mustelus canis,NA,2,2.700000047683716
fb,2539,mustelus canis,NA,1.100000023841858,2.0999999046325684
fb,2539,mustelus canis,NA,4,5
fb,2539,mustelus canis,NA,2,3
fb,2539,mustelus canis,NA,NA,4
fb,5931,mustelus griseus,5.650000095367432,5.300000190734863,6
fb,5931,mustelus griseus,NA,5.5,6.5
fb,2540,mustelus henlei,NA,5.300000190734863,6
fb,2540,mustelus henlei,NA,2.200000047683716,4
fb,5933,mustelus lenticulatus,NA,2.5999999046325684,4
fb,5933,mustelus lenticulatus,NA,2.299999952316284,3.900000095367432
fb,5933,mustelus lenticulatus,4.699999809265137,NA,NA
fb,5933,mustelus lenticulatus,3.700000047683716,NA,NA
fb,5933,mustelus lenticulatus,5,NA,NA
fb,5941,mustelus manazo,1.2999999523162842,NA,NA
fb,5941,mustelus manazo,NA,3.4000000953674316,4
fb,5941,mustelus manazo,NA,2,2.5
fb,5941,mustelus manazo,NA,3,3.299999952316284
fb,5941,mustelus manazo,1.899999976158142,NA,NA
fb,5941,mustelus manazo,NA,3,NA
fb,5941,mustelus manazo,NA,3,NA
fb,4996,mustelus mustelus,13.5,12,15
fb,4996,mustelus mustelus,NA,6,9
fb,5936,mustelus punctulatus,NA,1.2999999523162842,2.5999999046325684
fb,5936,mustelus punctulatus,NA,1.2999999523162842,2.200000047683716
fb,1209,mycteroperca bonaci,5.199999809265137,NA,NA
fb,1212,mycteroperca microlepis,NA,3,NA
fb,1212,mycteroperca microlepis,NA,8,NA
fb,1212,mycteroperca microlepis,NA,3,6
fb,8204,mycteroperca olfax,NA,3,NA
fb,8204,mycteroperca olfax,6.5,NA,NA
fb,8204,mycteroperca olfax,6.5,NA,NA
fb,8204,mycteroperca olfax,6.5,NA,NA
fb,1213,mycteroperca phenax,2,NA,NA
fb,1215,mycteroperca tigris,6.5,NA,NA
fb,1215,mycteroperca tigris,9.5,NA,NA
fb,4490,myctophum nitidulum,NA,3,NA
fb,2582,myliobatis californica,3,NA,NA
fb,2804,mylocheilus caurinus,4,NA,NA
fb,2804,mylocheilus caurinus,3,NA,NA
fb,4602,mylopharyngodon piceus,NA,8,9
fb,4602,mylopharyngodon piceus,NA,4,5
fb,4602,mylopharyngodon piceus,3,NA,NA
fb,4602,mylopharyngodon piceus,3,NA,NA
fb,4602,mylopharyngodon piceus,NA,7,9
fb,4602,mylopharyngodon piceus,NA,6,11
fb,4602,mylopharyngodon piceus,NA,6,11
fb,28031,myloplus ternetzi,NA,1,NA
fb,4118,myoxocephalus jaok,5,NA,NA
fb,4118,myoxocephalus jaok,7,NA,NA
fb,4118,myoxocephalus jaok,4,NA,NA
fb,4118,myoxocephalus jaok,6,NA,NA
fb,4121,myoxocephalus polyacanthocephalus,NA,5,8
fb,4121,myoxocephalus polyacanthocephalus,6,NA,NA
fb,4121,myoxocephalus polyacanthocephalus,8,NA,NA
fb,4122,myoxocephalus quadricornis,NA,3,5
fb,4122,myoxocephalus quadricornis,NA,3,5
fb,4122,myoxocephalus quadricornis,4,NA,NA
fb,4122,myoxocephalus quadricornis,3,NA,NA
fb,4122,myoxocephalus quadricornis,NA,11,NA
fb,1329,myoxocephalus scorpius,NA,2,NA
fb,1329,myoxocephalus scorpius,NA,2,NA
fb,1329,myoxocephalus scorpius,1,NA,NA
fb,1329,myoxocephalus scorpius,1,NA,NA
fb,1329,myoxocephalus scorpius,1,NA,NA
fb,2513,myxine glutinosa,3,NA,NA
fb,2513,myxine glutinosa,3,NA,NA
fb,10567,nannatherina balstoni,0.800000011920929,NA,NA
fb,10567,nannatherina balstoni,0.6000000238418579,NA,NA
fb,4713,nannoperca vittata,1,NA,NA
fb,4713,nannoperca vittata,1,NA,NA
fb,10754,nannostomus eques,NA,2,NA
fb,10756,nannostomus espei,NA,0.5,0.5799999833106995
fb,1263,naso hexacanthus,7,NA,NA
fb,6023,naso tuberosus,4,NA,NA
fb,4125,nautichthys oculofasciatus,1,NA,NA
fb,897,negaprion brevirostris,12.699999809265137,NA,NA
fb,897,negaprion brevirostris,12,NA,NA
fb,14549,nelusetta ayraud,NA,2,4
fb,24647,nemacheilus triangularis,NA,2,NA
fb,24647,nemacheilus triangularis,NA,2,NA
fb,10106,nemadactylus macropterus,NA,3,NA
fb,10106,nemadactylus macropterus,NA,4,6
fb,5165,nematabramis everetti,1,NA,NA
fb,5165,nematabramis everetti,1.5,NA,NA
fb,1612,nematalosa erebi,2,NA,NA
fb,1612,nematalosa erebi,NA,2,3
fb,1612,nematalosa erebi,NA,0,3
fb,1612,nematalosa erebi,1,NA,NA
fb,1612,nematalosa erebi,1,NA,NA
fb,11882,nematolebias whitei,NA,0.08299999684095383,NA
fb,4559,nemipterus japonicus,1.399999976158142,NA,NA
fb,4559,nemipterus japonicus,NA,0.5,0.699999988079071
fb,4559,nemipterus japonicus,0.8999999761581421,NA,NA
fb,4559,nemipterus japonicus,1,NA,NA
fb,4567,nemipterus mesoprion,0.699999988079071,NA,NA
fb,4554,nemipterus peronii,1,NA,NA
fb,5852,nemipterus randalli,3.200000047683716,NA,NA
fb,3742,neoclinus uninotatus,1,NA,NA
fb,47964,neogobius caspius,NA,2,3
fb,4720,neogobius fluviatilis,2,NA,NA
fb,4720,neogobius fluviatilis,NA,2,NA
fb,12019,neogobius melanostomus,NA,2,3
fb,12019,neogobius melanostomus,NA,3,4
fb,12019,neogobius melanostomus,NA,1,2
fb,12019,neogobius melanostomus,NA,2,3
fb,12019,neogobius melanostomus,NA,3,4
fb,12019,neogobius melanostomus,NA,2,3
fb,12019,neogobius melanostomus,NA,2,3
fb,12019,neogobius melanostomus,NA,1,2
fb,48268,neogobius pallasi,NA,1,2
fb,12125,neolissochilus hexagonolepis,NA,3,NA
fb,60144,neosalanx pseudotaihuensis,1,NA,1
fb,55418,neosalanx taihuensis,NA,0.6000000238418579,1
fb,55418,neosalanx taihuensis,1,NA,NA
fb,7629,nerophis lumbriciformis,NA,2,NA
fb,10220,netuma thalassina,NA,2,4
fb,10220,netuma thalassina,NA,2,4
fb,22941,niwaella delicata,3.5,NA,NA
fb,22941,niwaella delicata,1.5,NA,NA
fb,2807,nocomis biguttatus,3,NA,NA
fb,2810,nocomis micropogon,3,NA,NA
fb,2810,nocomis micropogon,3,NA,NA
fb,2810,nocomis micropogon,2,NA,NA
fb,276,notemigonus crysoleucas,2,NA,NA
fb,276,notemigonus crysoleucas,NA,NA,2
fb,9855,nothobranchius furzeri,0.10000000149011612,0.07999999821186066,0.12999999523162842
fb,9855,nothobranchius furzeri,0.04899999871850014,NA,NA
fb,9855,nothobranchius furzeri,0.04899999871850014,NA,NA
fb,4715,nothobranchius guentheri,NA,0.11999999731779099,0.15000000596046448
fb,9858,nothobranchius jubbi,NA,0.20000000298023224,NA
fb,65261,nothobranchius kadleci,0.04600000008940697,NA,NA
fb,65261,nothobranchius kadleci,0.04600000008940697,NA,NA
fb,62105,nothobranchius rosenstocki,NA,0.33000001311302185,0.41999998688697815
fb,14422,notolabrus fucicola,1.5,1.399999976158142,1.600000023841858
fb,14422,notolabrus fucicola,8.300000190734863,7.300000190734863,8.699999809265137
fb,2531,notorynchus cepedianus,16,11,21
fb,2531,notorynchus cepedianus,16,11,21
fb,4702,notothenia coriiceps,7,NA,NA
fb,4702,notothenia coriiceps,7,NA,NA
fb,58010,notothenia neglecta,NA,7,8
fb,468,notothenia rossii,5,NA,NA
fb,468,notothenia rossii,7,NA,NA
fb,468,notothenia rossii,5,NA,NA
fb,468,notothenia rossii,6,NA,NA
fb,2824,notropis atherinoides,1,NA,NA
fb,2830,notropis bifrenatus,1,NA,NA
fb,850,oblada melanura,NA,2,4
fb,188,ocyurus chrysurus,2,NA,NA
fb,12840,odax pullus,1.2000000476837158,1.100000023841858,1.5
fb,12840,odax pullus,3.900000095367432,3.5999999046325684,4.300000190734863
fb,4678,odontesthes bonariensis,NA,1,2
fb,15418,okamejei kenojei,3,NA,NA
fb,4128,oligocottus maculosus,NA,1,NA
fb,4131,oligocottus snyderi,0.75,NA,NA
fb,2688,oncorhynchus clarkii,NA,2,3
fb,2688,oncorhynchus clarkii,NA,5,NA
fb,2688,oncorhynchus clarkii,NA,2,3
fb,2688,oncorhynchus clarkii,NA,2,NA
fb,2688,oncorhynchus clarkii,NA,3,NA
fb,240,oncorhynchus gorbuscha,2,NA,NA
fb,240,oncorhynchus gorbuscha,NA,2,NA
fb,241,oncorhynchus keta,NA,2,5
fb,241,oncorhynchus keta,NA,2,4
fb,245,oncorhynchus kisutch,3,NA,NA
fb,245,oncorhynchus kisutch,NA,2,4
fb,245,oncorhynchus kisutch,NA,3,4
fb,242,oncorhynchus masou,4,3,5
fb,239,oncorhynchus mykiss,NA,2,3
fb,239,oncorhynchus mykiss,NA,3,NA
fb,239,oncorhynchus mykiss,NA,2,3
fb,239,oncorhynchus mykiss,NA,3,5
fb,239,oncorhynchus mykiss,NA,3,5
fb,239,oncorhynchus mykiss,NA,2,4
fb,239,oncorhynchus mykiss,NA,3,5
fb,243,oncorhynchus nerka,2,NA,NA
fb,244,oncorhynchus tshawytscha,4,2,7
fb,244,oncorhynchus tshawytscha,4.099999904632568,NA,NA
fb,244,oncorhynchus tshawytscha,4.099999904632568,NA,NA
fb,244,oncorhynchus tshawytscha,NA,4,5
fb,509,ophiodon elongatus,4,NA,NA
fb,509,ophiodon elongatus,NA,3,5
fb,509,ophiodon elongatus,2,NA,NA
fb,1486,opisthonema oglinum,NA,1,3
fb,3069,opsanus tau,NA,2,3
fb,1399,oreochromis andersonii,4,NA,NA
fb,1387,oreochromis aureus,2,NA,NA
fb,1387,oreochromis aureus,NA,0.9200000166893005,NA
fb,1387,oreochromis aureus,2,NA,NA
fb,1387,oreochromis aureus,2,NA,NA
fb,1431,oreochromis esculentus,NA,2,3
fb,2045,oreochromis lidole,NA,3,NA
fb,1396,oreochromis macrochir,NA,0.699999988079071,1
fb,1396,oreochromis macrochir,1.159999966621399,NA,1.75
fb,1396,oreochromis macrochir,1.5,NA,2.25
fb,1396,oreochromis macrochir,1.75,NA,3
fb,1396,oreochromis macrochir,2,NA,3
fb,3,oreochromis mossambicus,NA,0.1599999964237213,0.25
fb,3,oreochromis mossambicus,NA,0.1599999964237213,0.25
fb,3,oreochromis mossambicus,NA,0.1599999964237213,0.25
fb,3,oreochromis mossambicus,NA,0.1599999964237213,0.25
fb,3,oreochromis mossambicus,NA,0.41999998688697815,0.6000000238418579
fb,3,oreochromis mossambicus,1,NA,NA
fb,3,oreochromis mossambicus,2,NA,NA
fb,3,oreochromis mossambicus,NA,1,3
fb,3,oreochromis mossambicus,NA,0.20000000298023224,0.30000001192092896
fb,3,oreochromis mossambicus,NA,1,3
fb,3,oreochromis mossambicus,NA,1,1.25
fb,2502,oreochromis mweruensis,1,NA,NA
fb,2,oreochromis niloticus,1,NA,NA
fb,2,oreochromis niloticus,NA,1,2
fb,2,oreochromis niloticus,1,NA,NA
fb,2,oreochromis niloticus,NA,1,2
fb,2,oreochromis niloticus,2,NA,NA
fb,2,oreochromis niloticus,NA,0.5799999833106995,0.6700000166893005
fb,2043,oreochromis saka,NA,3,NA
fb,1416,oreochromis spilurus,NA,0.5,0.6700000166893005
fb,2044,oreochromis squamipinnis,3,NA,NA
fb,47817,oreoleuciscus humilis,NA,6,NA
fb,47818,oreoleuciscus potanini,NA,8,9
fb,47818,oreoleuciscus potanini,NA,8,9
fb,47818,oreoleuciscus potanini,NA,5,6
fb,47818,oreoleuciscus potanini,NA,15,NA
fb,52632,oryzias sinensis,NA,0.25,NA
fb,22635,osmerus dentex,NA,2,3
fb,22635,osmerus dentex,4.5,NA,NA
fb,22635,osmerus dentex,NA,3,4
fb,22635,osmerus dentex,NA,6,7
fb,1334,osmerus eperlanus,3.5,NA,NA
fb,1334,osmerus eperlanus,1.5,NA,NA
fb,1334,osmerus eperlanus,2,2,2
fb,1334,osmerus eperlanus,1,NA,NA
fb,1334,osmerus eperlanus,NA,2,NA
fb,253,osmerus mordax,NA,NA,3
fb,253,osmerus mordax,NA,NA,2
fb,253,osmerus mordax,NA,NA,3
fb,253,osmerus mordax,NA,NA,2
fb,253,osmerus mordax,6,NA,NA
fb,253,osmerus mordax,2,NA,NA
fb,253,osmerus mordax,2,NA,NA
fb,253,osmerus mordax,3,NA,NA
fb,253,osmerus mordax,2,NA,NA
fb,253,osmerus mordax,NA,2,4
fb,253,osmerus mordax,NA,6,15
fb,253,osmerus mordax,NA,7,NA
fb,253,osmerus mordax,NA,10,NA
fb,59183,ostorhinchus rubrimacula,0.4000000059604645,NA,NA
fb,4824,otolithes ruber,NA,0.699999988079071,0.800000011920929
fb,3670,oxyjulis californica,1,NA,NA
fb,4036,oxylebius pictus,2.5,NA,NA
fb,7034,pachycara brachycephalum,5,NA,NA
fb,7034,pachycara brachycephalum,5,NA,NA
fb,5505,pachymetopon blochii,NA,5.5,NA
fb,14249,padogobius bonelli,NA,1,NA
fb,6345,padogobius nigricans,NA,1,NA
fb,889,pagellus acarne,NA,2,NA
fb,889,pagellus acarne,2,NA,NA
fb,889,pagellus acarne,3,NA,NA
fb,889,pagellus acarne,NA,1,2
fb,889,pagellus acarne,NA,1,NA
fb,889,pagellus acarne,NA,2,NA
fb,889,pagellus acarne,1.899999976158142,NA,NA
fb,436,pagellus bellottii,2,NA,NA
fb,436,pagellus bellottii,NA,1,4
fb,890,pagellus bogaraveo,NA,4,5
fb,890,pagellus bogaraveo,6,NA,NA
fb,890,pagellus bogaraveo,6,NA,NA
fb,890,pagellus bogaraveo,5,NA,NA
fb,893,pagellus erythrinus,3,NA,NA
fb,893,pagellus erythrinus,NA,2.5,NA
fb,893,pagellus erythrinus,2,NA,NA
fb,893,pagellus erythrinus,1.7999999523162842,NA,NA
fb,893,pagellus erythrinus,NA,1,2
fb,893,pagellus erythrinus,1,NA,NA
fb,893,pagellus erythrinus,2,NA,NA
fb,893,pagellus erythrinus,3,NA,NA
fb,6426,pagrus auratus,4,3,5
fb,6426,pagrus auratus,NA,4,NA
fb,6426,pagrus auratus,NA,3,4
fb,6426,pagrus auratus,NA,NA,3
fb,4540,pagrus caeruleostictus,2,NA,NA
fb,1756,pagrus pagrus,NA,2.5,NA
fb,1756,pagrus pagrus,1.899999976158142,0.8999999761581421,NA
fb,1756,pagrus pagrus,0.8999999761581421,NA,NA
fb,1756,pagrus pagrus,3,NA,NA
fb,48,parablennius gattorugine,NA,1,NA
fb,16330,parablennius ruber,NA,NA,1
fb,282,parabramis pekinensis,6,NA,NA
fb,54127,paracanthobrama guichenoti,2.5,2,3
fb,62725,parachondrostoma miegii,NA,2,3
fb,4477,parachondrostoma toxostoma,NA,3,4
fb,6413,parachromis dovii,1.25,NA,NA
fb,48036,paracottus knerii,NA,3,NA
fb,14287,paragalaxias dissimilis,1,NA,NA
fb,14288,paragalaxias eleotroides,1,NA,NA
fb,9182,parahucho perryi,NA,10,11
fb,3335,paralabrax clathratus,2.5,NA,NA
fb,352,paralabrax humeralis,2,NA,NA
fb,3336,paralabrax maculatofasciatus,1.5,NA,NA
fb,3337,paralabrax nebulifer,3.5,NA,NA
fb,4228,paralichthys californicus,1.100000023841858,1,3
fb,4228,paralichthys californicus,2.5999999046325684,2,4
fb,4228,paralichthys californicus,3,NA,NA
fb,981,paralichthys lethostigma,NA,NA,3
fb,1351,paralichthys olivaceus,NA,3,NA
fb,1351,paralichthys olivaceus,NA,3,NA
fb,464,parapercis colias,NA,2,NA
fb,4584,parapristipoma trilineatum,2,NA,NA
fb,4584,parapristipoma trilineatum,2,NA,NA
fb,6295,paratherina striata,0.9810000061988832,NA,NA
fb,6295,paratherina striata,0.5899999737739563,NA,NA
fb,4248,parophrys vetulus,NA,3,4
fb,4248,parophrys vetulus,NA,5,6
fb,4248,parophrys vetulus,3,NA,NA
fb,12604,parupeneus porphyreus,NA,1,1.2999999523162842
fb,1762,pegusa impar,NA,3,NA
fb,1336,pegusa lascaris,NA,4,NA
fb,61993,pelasgus laconicus,NA,2,NA
fb,26012,pelasgus minutus,NA,1,NA
fb,283,pelecus cultratus,3,NA,NA
fb,283,pelecus cultratus,4,NA,NA
fb,283,pelecus cultratus,NA,3,5
fb,28050,pelteobagrus ussuriensis,NA,4,5
fb,434,pennahia argentata,1,NA,NA
fb,12364,pentaceros wheeleri,6,NA,NA
fb,12364,pentaceros wheeleri,7,NA,NA
fb,3924,peprilus burti,NA,1,NA
fb,492,peprilus triacanthus,0.8999999761581421,NA,NA
fb,492,peprilus triacanthus,0.8999999761581421,NA,NA
fb,359,perca flavescens,NA,1,NA
fb,359,perca flavescens,NA,2,NA
fb,359,perca flavescens,3,NA,NA
fb,359,perca flavescens,2,NA,NA
fb,359,perca flavescens,3,NA,NA
fb,358,perca fluviatilis,NA,2,3
fb,358,perca fluviatilis,2,2,2
fb,358,perca fluviatilis,3,3,3
fb,358,perca fluviatilis,NA,3,4
fb,358,perca fluviatilis,NA,1,2
fb,358,perca fluviatilis,NA,2,3
fb,358,perca fluviatilis,NA,1,NA
fb,358,perca fluviatilis,NA,2,NA
fb,358,perca fluviatilis,NA,2,NA
fb,358,perca fluviatilis,3,NA,NA
fb,358,perca fluviatilis,4,NA,NA
fb,358,perca fluviatilis,2,NA,NA
fb,358,perca fluviatilis,2,NA,NA
fb,358,perca fluviatilis,5,NA,NA
fb,358,perca fluviatilis,3,NA,NA
fb,358,perca fluviatilis,1.9900000095367432,NA,NA
fb,358,perca fluviatilis,2.7100000381469727,NA,NA
fb,358,perca fluviatilis,2.630000114440918,NA,NA
fb,358,perca fluviatilis,2.559999942779541,NA,NA
fb,358,perca fluviatilis,3.490000009536743,NA,NA
fb,358,perca fluviatilis,NA,1,1
fb,358,perca fluviatilis,NA,2,2
fb,358,perca fluviatilis,3,2,NA
fb,358,perca fluviatilis,2,1,NA
fb,358,perca fluviatilis,2,2,3
fb,358,perca fluviatilis,NA,2,3
fb,358,perca fluviatilis,2,NA,NA
fb,358,perca fluviatilis,1,NA,NA
fb,358,perca fluviatilis,2,NA,NA
fb,358,perca fluviatilis,1,NA,NA
fb,358,perca fluviatilis,2,NA,NA
fb,358,perca fluviatilis,1.9900000095367432,NA,NA
fb,358,perca fluviatilis,3.190000057220459,NA,NA
fb,358,perca fluviatilis,1.9900000095367432,NA,NA
fb,358,perca fluviatilis,3.2200000286102295,NA,NA
fb,62905,percarina maeotica,NA,1,NA
fb,4696,perccottus glenii,NA,2,3
fb,4696,perccottus glenii,NA,1,3
fb,3510,percina sciera,1,NA,NA
fb,3510,percina sciera,1,NA,NA
fb,3065,percopsis omiscomaycus,NA,3,NA
fb,3065,percopsis omiscomaycus,NA,2,NA
fb,3066,percopsis transmontana,NA,2,3
fb,25956,petroleuciscus borysthenicus,NA,2,3
fb,25956,petroleuciscus borysthenicus,NA,2,3
fb,25956,petroleuciscus borysthenicus,NA,2,4
fb,2530,petromyzon marinus,NA,9,12
fb,2530,petromyzon marinus,7,5,9
fb,2530,petromyzon marinus,7,NA,NA
fb,2530,petromyzon marinus,NA,3,7
fb,2530,petromyzon marinus,NA,9,12
fb,2530,petromyzon marinus,7,5,9
fb,2530,petromyzon marinus,7,NA,NA
fb,2530,petromyzon marinus,NA,3,7
fb,447,petrus rupestris,7.199999809265137,NA,NA
fb,447,petrus rupestris,NA,5,7
fb,3638,phanerodon furcatus,2,NA,NA
fb,3804,pholis gunnellus,NA,1,3
fb,4449,photopectoralis bindus,1.2000000476837158,NA,NA
fb,4661,phoxinus phoxinus,NA,1,2
fb,4661,phoxinus phoxinus,NA,5,6
fb,4661,phoxinus phoxinus,NA,1,2
fb,4661,phoxinus phoxinus,NA,5,6
fb,4661,phoxinus phoxinus,1,NA,NA
fb,4661,phoxinus phoxinus,NA,1,2
fb,4661,phoxinus phoxinus,NA,1,2
fb,4661,phoxinus phoxinus,NA,2,NA
fb,1340,phycis blennoides,NA,3,4
fb,14267,phyllopteryx taeniolatus,NA,1,2
fb,5808,piaractus brachypomus,NA,7,NA
fb,4785,pimephales promelas,3,NA,NA
fb,4785,pimephales promelas,2,NA,NA
fb,4785,pimephales promelas,1,NA,NA
fb,4785,pimephales promelas,NA,1,2
fb,12288,plagiogeneion rubiginosum,NA,3,4
fb,46742,plagiognathops microlepis,NA,4,5
fb,4310,plagioscion squamosissimus,1,NA,NA
fb,4310,plagioscion squamosissimus,1.5,NA,NA
fb,13461,planiliza abu,1,NA,NA
fb,13461,planiliza abu,1,NA,NA
fb,13000,planiliza haematocheilus,NA,3,NA
fb,13000,planiliza haematocheilus,NA,2,NA
fb,13000,planiliza haematocheilus,NA,4,5
fb,1341,platichthys flesus,NA,4,NA
fb,1341,platichthys flesus,NA,3,NA
fb,1341,platichthys flesus,NA,3,NA
fb,1341,platichthys flesus,NA,6,10
fb,1341,platichthys flesus,5,3,NA
fb,1341,platichthys flesus,NA,2,4
fb,1341,platichthys flesus,NA,2,5
fb,1341,platichthys flesus,NA,2,3
fb,1341,platichthys flesus,NA,3,4
fb,1341,platichthys flesus,NA,2,NA
fb,1341,platichthys flesus,NA,2,NA
fb,1341,platichthys flesus,3,3,3
fb,1341,platichthys flesus,4,4,4
fb,1341,platichthys flesus,3,NA,NA
fb,1341,platichthys flesus,4,NA,NA
fb,1341,platichthys flesus,NA,2,3
fb,1341,platichthys flesus,NA,3,4
fb,1341,platichthys flesus,3,NA,NA
fb,1341,platichthys flesus,3,NA,NA
fb,1341,platichthys flesus,2,NA,NA
fb,4249,platichthys stellatus,NA,3,NA
fb,4249,platichthys stellatus,NA,2,NA
fb,4249,platichthys stellatus,NA,8,NA
fb,4249,platichthys stellatus,NA,10,NA
fb,4873,platycephalus bassensis,3,NA,NA
fb,4873,platycephalus bassensis,3,NA,NA
fb,14340,platycephalus conatus,NA,5,6
fb,14340,platycephalus conatus,NA,4,5
fb,14340,platycephalus conatus,3.799999952316284,NA,NA
fb,49820,platycephalus fuscus,NA,2,NA
fb,49820,platycephalus fuscus,4.5,NA,NA
fb,49820,platycephalus fuscus,1.2000000476837158,NA,NA
fb,14341,platycephalus grandispinis,2,NA,NA
fb,14341,platycephalus grandispinis,1,NA,NA
fb,52356,platycephalus laevigatus,1.399999976158142,NA,NA
fb,52356,platycephalus laevigatus,1.7999999523162842,NA,NA
fb,4705,platycephalus richardsoni,NA,4,5
fb,3552,platycephalus speculator,2,NA,NA
fb,3552,platycephalus speculator,1,NA,NA
fb,66159,platycephalus westraliae,2,NA,NA
fb,66159,platycephalus westraliae,2,NA,NA
fb,251,plecoglossus altivelis,1,NA,NA
fb,8315,plectorhinchus pictus,NA,5,7
fb,7626,plectorhinchus sordidus,1.7999999523162842,NA,NA
fb,7626,plectorhinchus sordidus,2.0999999046325684,NA,NA
fb,6082,plectropomus areolatus,2.450000047683716,NA,NA
fb,6082,plectropomus areolatus,2,NA,NA
fb,6082,plectropomus areolatus,3,NA,NA
fb,4826,plectropomus leopardus,NA,2,4
fb,4826,plectropomus leopardus,NA,3,NA
fb,4826,plectropomus leopardus,NA,2,NA
fb,4826,plectropomus leopardus,NA,3,4
fb,4886,plectropomus maculatus,NA,2,NA
fb,4886,plectropomus maculatus,NA,3,7
fb,472,pleuragramma antarctica,NA,3,4
fb,510,pleurogrammus azonus,NA,4,5
fb,510,pleurogrammus azonus,2,NA,NA
