spec_code,species,db,length,length_female,common_length,common_length_f
57010,afurcagobius suppositus,fb,11,NA,NA,NA
52422,afurcagobius tamarensis,fb,11,NA,NA,NA
13258,agamyxis albomaculatus,fb,15,NA,NA,NA
12104,agamyxis pectinifrons,fb,15,NA,NA,NA
47969,ageneiosus inermis,fb,64.80000305175781,NA,NA,NA
53701,ageneiosus magoi,fb,18.100000381469727,NA,NA,NA
12146,ageneiosus marmoratus,fb,18.5,NA,NA,NA
53698,ageneiosus militaris,fb,30,NA,NA,NA
53704,ageneiosus pardalis,fb,46.20000076293945,NA,NA,NA
48604,ageneiosus polystictus,fb,45,NA,NA,NA
48607,ageneiosus ucayalensis,fb,35.20000076293945,NA,NA,NA
48610,ageneiosus vittatus,fb,22,NA,NA,NA
51816,agoniates anchovia,fb,14.800000190734863,NA,NA,NA
51817,agoniates halecinus,fb,26.799999237060547,NA,NA,NA
23989,agonomalus jordani,fb,18,NA,11,NA
4150,agonomalus mozinoi,fb,8.899999618530273,NA,NA,NA
13066,agonomalus proboscidalis,fb,20,NA,NA,NA
12932,agonopsis chiloensis,fb,12.5,NA,NA,NA
4151,agonopsis sterletus,fb,15,NA,NA,NA
4152,agonopsis vulsa,fb,20,NA,NA,NA
61407,agonostomus catalai,fb,20,NA,NA,NA
7860,agonostomus telfairii,fb,75,NA,NA,NA
36,agonus cataphractus,fb,21,NA,14,NA
2742,agosia chrysogaster,fb,10,NA,NA,NA
16851,agrostichthys parkeri,fb,300,NA,NA,NA
52328,aguarunichthys inpai,fb,42,NA,NA,NA
52326,aguarunichthys tocantinsensis,fb,31.700000762939453,NA,NA,NA
48583,aguarunichthys torosus,fb,34.599998474121094,NA,NA,NA
2633,ahlia egmontis,fb,43.29999923706055,NA,NA,NA
9155,ahliesaurus berryi,fb,26.899999618530273,NA,NA,NA
22983,ahliesaurus brevis,fb,21,NA,NA,NA
47911,aiakas kreffti,fb,30.100000381469727,NA,NA,NA
47912,aiakas zinorum,fb,8.699999809265137,NA,NA,NA
25971,aidablennius sphynx,fb,8,NA,NA,NA
13334,ailia coila,fb,30,NA,18,NA
24749,ailiichthys punctata,fb,10.079999923706056,NA,NA,NA
59224,aioliops brachypterus,fb,2.4000000953674316,NA,NA,NA
59225,aioliops megastigma,fb,3,NA,NA,NA
27609,aioliops novaeguineae,fb,2.299999952316284,NA,NA,NA
7093,akarotaxis nudiceps,fb,13,NA,NA,NA
67374,akawaio penak,fb,21.700000762939453,NA,NA,NA
63909,akihito futuna,fb,6,2.9200000762939453,NA,NA
63910,akihito vanuatu,fb,4.320000171661377,3.930000066757202,NA,NA
56506,akko dionaea,fb,8.050000190734863,NA,NA,NA
62085,akko rossi,fb,9,NA,NA,NA
51454,akrokolioplax bicornis,fb,16,NA,15,NA
66310,akysis bilustris,fb,2.5299999713897705,NA,NA,NA
54773,akysis brachybarbatus,fb,3.4100000858306885,NA,NA,NA
62037,akysis clavulus,fb,3.5,NA,NA,NA
62564,akysis clinatus,fb,3.299999952316284,NA,NA,NA
52539,akysis ephippifer,fb,3.359999895095825,NA,NA,NA
64889,akysis fontaneus,fb,2.3499999046325684,NA,NA,NA
62565,akysis fuliginatus,fb,2.1500000953674316,NA,NA,NA
64033,akysis galeatus,fb,2.809999942779541,NA,NA,NA
26974,akysis hendricksoni,fb,4.869999885559082,NA,NA,NA
62593,akysis longifilis,fb,5.309999942779541,NA,NA,NA
26747,akysis maculipinnis,fb,3.130000114440918,NA,NA,NA
58042,akysis microps,fb,2.880000114440918,NA,NA,NA
24796,akysis pictus,fb,5.920000076293945,NA,NA,NA
64863,akysis portellus,fb,3.430000066757202,NA,NA,NA
24798,akysis prashadi,fb,6.210000038146973,NA,NA,NA
63540,akysis pulvinatus,fb,2.9600000381469727,NA,NA,NA
52542,akysis recavus,fb,4,NA,NA,NA
64032,akysis scorteus,fb,3.200000047683716,NA,NA,NA
23309,akysis variegatus,fb,4.300000190734863,NA,NA,NA
52544,akysis varius,fb,4,NA,NA,NA
62235,akysis vespa,fb,3.140000104904175,NA,NA,NA
64791,akysis vespertinus,fb,3.430000066757202,NA,NA,NA
64541,alabes bathys,fb,3.900000095367432,NA,NA,NA
55697,alabes brevis,fb,2.299999952316284,NA,NA,NA
51362,alabes dorsalis,fb,12,NA,NA,NA
62615,alabes elongata,fb,9.199999809265137,NA,NA,NA
62616,alabes gibbosa,fb,9.100000381469728,NA,NA,NA
51367,alabes hoesei,fb,4.5,NA,NA,NA
62634,alabes obtusirostris,fb,4.599999904632568,NA,NA,NA
62635,alabes occidentalis,fb,4,NA,NA,NA
27497,alabes parvula,fb,5,NA,NA,NA
62638,alabes scotti,fb,4.800000190734863,NA,NA,NA
64542,alabes springeri,fb,3.0999999046325684,NA,NA,NA
8435,albatrossia pectoralis,fb,210,NA,85,NA
58326,albula argentea,fb,70,NA,NA,NA
65525,albula esuncula,fb,32,NA,NA,NA
66312,albula gilberti,fb,25.700000762939453,NA,NA,NA
11512,albula glossodonta,fb,90,NA,NA,NA
67597,albula goreensis,fb,NA,NA,35,NA
66113,albula koreana,fb,35.0099983215332,NA,NA,NA
7334,albula nemoptera,fb,51,NA,40,NA
63907,albula oligolepis,fb,35.400001525878906,NA,NA,NA
63908,albula virgata,fb,32.20000076293945,NA,NA,NA
228,albula vulpes,fb,104,NA,NA,NA
17361,albulichthys albuloides,fb,30,NA,25,NA
4875,alburnoides bipunctatus,fb,18.5,NA,9,NA
67866,alburnoides coadi,fb,10.789999961853027,NA,NA,NA
65852,alburnoides devolli,fb,9.520000457763672,NA,NA,NA
68486,alburnoides economoui,fb,8.739999771118164,NA,NA,NA
65180,alburnoides eichwaldii,fb,11.300000190734863,NA,NA,NA
67278,alburnoides emineae,fb,7.599999904632568,NA,NA,NA
65851,alburnoides fangfangae,fb,7.25,NA,NA,NA
65181,alburnoides fasciatus,fb,13.800000190734863,NA,NA,NA
68533,alburnoides freyhofi,fb,9.300000190734863,NA,NA,NA
65149,alburnoides gmelini,fb,8.3100004196167,NA,NA,NA
66834,alburnoides holciki,fb,10.18000030517578,NA,NA,NA
65154,alburnoides idignensis,fb,9,NA,NA,NA
68534,alburnoides kosswigi,fb,9.699999809265137,NA,NA,NA
68532,alburnoides kurui,fb,9,NA,NA,NA
67457,alburnoides maculatus,fb,7.300000190734863,NA,NA,NA
66835,alburnoides manyasensis,fb,9.199999809265137,NA,NA,NA
65152,alburnoides namaki,fb,9.6899995803833,NA,NA,NA
65153,alburnoides nicolausi,fb,7.5,NA,NA,NA
23037,alburnoides oblongus,fb,14.199999809265137,NA,NA,NA
65087,alburnoides ohridanus,fb,9,NA,NA,NA
67867,alburnoides parhami,fb,6.650000095367432,NA,NA,NA
65151,alburnoides petrubanarescui,fb,8.880000114440918,NA,NA,NA
65088,alburnoides prespensis,fb,13.100000381469728,NA,NA,NA
64985,alburnoides qanati,fb,7.199999809265137,7.25,NA,NA
67280,alburnoides recepi,fb,7.599999904632568,NA,NA,NA
67868,alburnoides samiii,fb,8.149999618530273,NA,NA,NA
68491,alburnoides strymonicus,fb,8.270000457763672,NA,NA,NA
67865,alburnoides tabarestanensis,fb,8.300000190734863,NA,NA,NA
22954,alburnoides taeniatus,fb,9,NA,NA,NA
68490,alburnoides thessalicus,fb,8.140000343322754,9.109999656677246,NA,NA
65150,alburnoides varentsovi,fb,9.119999885559082,NA,NA,NA
67279,alburnoides velioglui,fb,8.800000190734863,NA,NA,NA
65224,alburnus adanensis,fb,22,NA,NA,NA
9530,alburnus akili,fb,1.4700000286102295,NA,NA,NA
25774,alburnus albidus,fb,11,NA,NA,NA
4730,alburnus alburnus,fb,25,NA,15,NA
67878,alburnus amirkabiri,fb,11.31999969482422,11.720000267028809,NA,NA
62353,alburnus arborella,fb,12.699999809265137,NA,NA,NA
55304,alburnus atropatenae,fb,13.90999984741211,NA,NA,NA
64207,alburnus attalus,fb,9.960000038146973,NA,NA,NA
58198,alburnus baliki,fb,6.050000190734863,NA,NA,NA
64208,alburnus battalgilae,fb,10.75,NA,NA,NA
25857,alburnus belvica,fb,13.600000381469728,22,NA,NA
52604,alburnus caeruleus,fb,9.210000038146973,NA,NA,NA
65222,alburnus carinatus,fb,18.100000381469727,NA,NA,NA
5473,alburnus chalcoides,fb,40,NA,20,28
64205,alburnus danubicus,fb,20,NA,NA,NA
64094,alburnus demiri,fb,9.40999984741211,NA,NA,NA
65225,alburnus derjugini,fb,10.75,NA,NA,NA
52607,alburnus escherichii,fb,10.220000267028809,NA,NA,NA
48173,alburnus filippii,fb,16,NA,NA,NA
52608,alburnus heckeli,fb,11.920000076293944,NA,NA,NA
48172,alburnus hohenackeri,fb,15,NA,NA,NA
65101,alburnus istanbulensis,fb,18,NA,NA,NA
64199,alburnus leobergi,fb,40.29999923706055,NA,NA,NA
65102,alburnus macedonicus,fb,14.5,NA,NA,NA
65103,alburnus mandrensis,fb,19.200000762939453,NA,NA,NA
69022,alburnus maximus,fb,15.899999618530272,NA,NA,NA
62440,alburnus mento,fb,40,NA,NA,NA
65056,alburnus mentoides,fb,13,NA,NA,NA
52610,alburnus mossulensis,fb,16.600000381469727,NA,NA,NA
52612,alburnus nasreddini,fb,9.8100004196167,NA,NA,NA
65845,alburnus neretvae,fb,11.880000114440918,NA,NA,NA
65223,alburnus nicaeensis,fb,14.550000190734863,NA,NA,NA
52615,alburnus orontis,fb,9.100000381469728,NA,NA,NA
61862,alburnus qalilus,fb,9.399999618530272,NA,NA,NA
64201,alburnus sarmaticus,fb,25,NA,NA,NA
68538,alburnus sava,fb,21.799999237060547,NA,NA,NA
65104,alburnus schischkovi,fb,21,NA,NA,NA
65057,alburnus scoranza,fb,17.899999618530273,NA,NA,NA
68276,alburnus selcuklui,fb,11.550000190734863,NA,NA,NA
52618,alburnus sellal,fb,10.989999771118164,NA,NA,NA
9635,alburnus tarichi,fb,20.200000762939453,NA,NA,NA
65226,alburnus thessalicus,fb,15.5,NA,NA,NA
68229,alburnus timarensis,fb,10.800000190734863,NA,NA,NA
64197,alburnus vistonicus,fb,21.700000762939453,NA,NA,NA
64198,alburnus volviticus,fb,30,NA,NA,NA
65189,alburnus zagrosensis,fb,12.970000267028809,NA,NA,NA
61290,alcichthys elongatus,fb,44,NA,31.5,NA
52723,alcockia rostrata,fb,35,NA,NA,NA
2034,alcolapia alcalica,fb,11.56999969482422,NA,NA,NA
2033,alcolapia grahami,fb,20,NA,NA,NA
54452,alcolapia latilabris,fb,6.190000057220459,NA,NA,NA
54450,alcolapia ndalalani,fb,4.980000019073486,NA,NA,NA
12938,aldrichetta forsteri,fb,50,NA,25,NA
7502,aldrovandia affinis,fb,55,NA,NA,NA
9009,aldrovandia gracilis,fb,55,NA,NA,NA
59483,aldrovandia mediorostris,fb,43,NA,NA,NA
9011,aldrovandia oleosa,fb,52,NA,NA,NA
9012,aldrovandia phalacra,fb,50,NA,NA,NA
9013,aldrovandia rostrata,fb,50.79999923706055,NA,NA,NA
1888,alectis alexandrina,fb,100,NA,60,NA
988,alectis ciliaris,fb,150,NA,100,NA
10,alectis indica,fb,165,NA,100,NA
3772,alectrias alectrolophus,fb,10,NA,NA,NA
25022,alectrias benjamini,fb,10,NA,5,NA
50409,alectrias cirratus,fb,10,NA,NA,NA
67405,alectrias markevichi,fb,6.599999904632568,NA,NA,NA
56843,alectrias mutsuensis,fb,8.199999809265137,NA,NA,NA
3773,alectridium aurantiacum,fb,13.300000190734863,NA,NA,NA
15332,alepes apercna,fb,29.5,NA,NA,NA
1889,alepes djedaba,fb,40,NA,25,NA
1903,alepes kleinii,fb,18.200000762939453,NA,14,NA
1890,alepes melanoptera,fb,25,NA,NA,NA
1891,alepes vari,fb,56,NA,30,NA
49458,alepidomus evermanni,fb,3.299999952316284,NA,NA,NA
2728,alepisaurus brevirostris,fb,96,NA,70,NA
99,alepisaurus ferox,fb,215,NA,150,NA
9171,alepocephalus agassizii,fb,123,NA,70,NA
58901,alepocephalus antipodianus,fb,66.19999694824219,NA,NA,NA
9172,alepocephalus australis,fb,69,NA,NA,NA
230,alepocephalus bairdii,fb,100,NA,NA,NA
7592,alepocephalus bicolor,fb,29,NA,NA,NA
60307,alepocephalus dentifer,fb,30.5,NA,NA,NA
58908,alepocephalus fundulus,fb,18,NA,NA,NA
22691,alepocephalus longiceps,fb,16,NA,NA,NA
22693,alepocephalus longirostris,fb,41,NA,NA,NA
22688,alepocephalus owstoni,fb,40,NA,NA,NA
58911,alepocephalus planifrons,fb,NA,31.700000762939453,NA,NA
10000,alepocephalus productus,fb,41,NA,NA,NA
5071,alepocephalus rostratus,fb,50,NA,NA,NA
11590,alepocephalus tenebrosus,fb,61,NA,NA,NA
22694,alepocephalus triangularis,fb,24,NA,NA,NA
22687,alepocephalus umbriceps,fb,63,NA,NA,NA
66488,alestes ansorgii,fb,27,NA,NA,NA
2405,alestes baremoze,fb,43,40,NA,440
5229,alestes dentex,fb,55,NA,NA,NA
64866,alestes inferus,fb,9.43000030517578,NA,NA,NA
11092,alestes liebrechtsii,fb,40,NA,NA,NA
5230,alestes macrophthalmus,fb,60,NA,NA,NA
11098,alestes stuhlmannii,fb,21,NA,NA,NA
69272,alestion rapax,fb,1.6799999475479126,NA,NA,NA
11130,alestopetersius bifasciatus,fb,5.699999809265137,NA,NA,NA
11105,alestopetersius brichardi,fb,7.849999904632568,NA,NA,NA
11107,alestopetersius caudalis,fb,6.199999809265137,NA,NA,NA
11108,alestopetersius compressus,fb,7.75,NA,NA,NA
66431,alestopetersius conspectus,fb,5.690000057220459,NA,NA,NA
11109,alestopetersius hilgendorfi,fb,10,NA,NA,NA
11110,alestopetersius leopoldianus,fb,9,NA,NA,NA
11112,alestopetersius nigropterus,fb,6.449999809265137,NA,NA,NA
5244,alestopetersius smykalai,fb,6,NA,NA,NA
11131,alestopetersius tumbensis,fb,4.349999904632568,NA,NA,NA
46449,alfaro cultratus,fb,7.5,8,NA,NA
46451,alfaro huberi,fb,5,7,NA,NA
65078,algansea amecae,fb,10.100000381469728,NA,NA,NA
64957,alionematichthys ceylonensis,fb,7.199999809265137,NA,NA,NA
64958,alionematichthys crassiceps,fb,6.300000190734863,NA,NA,NA
56405,alionematichthys minyomma,fb,7.789999961853027,5.159999847412109,NA,NA
64959,alionematichthys phuketensis,fb,3.5999999046325684,4.099999904632568,NA,NA
64965,alionematichthys piger,fb,8.399999618530273,NA,NA,NA
64960,alionematichthys plicatosurculus,fb,7.900000095367432,5.800000190734863,NA,NA
27338,alionematichthys riukiuensis,fb,7.869999885559082,NA,NA,NA
64961,alionematichthys samoaensis,fb,5.400000095367432,5.900000095367432,NA,NA
64962,alionematichthys shinoharai,fb,3.4000000953674316,4.199999809265137,NA,NA
64963,alionematichthys suluensis,fb,4.900000095367432,NA,NA,NA
64964,alionematichthys winterbottomi,fb,8,8.800000190734863,NA,NA
6391,allenbatrachus grunniens,fb,30,NA,NA,NA
63432,allenbatrachus meridionalis,fb,18.899999618530273,NA,NA,NA
50449,allenbatrachus reticulatus,fb,11,NA,NA,NA
14035,allenichthys glauerti,fb,19,NA,NA,NA
52390,alloblennius anuchalis,fb,2.390000104904175,NA,NA,NA
66456,alloblennius frondiculus,fb,2.380000114440918,NA,NA,NA
6046,alloblennius jugularis,fb,5,NA,NA,NA
16940,alloblennius parvus,fb,2.5999999046325684,NA,NA,NA
52391,alloblennius pictus,fb,2.5999999046325684,NA,NA,NA
24122,allocareproctus jordani,fb,34,NA,20,NA
62924,allocareproctus kallaion,fb,19.5,NA,NA,NA
62923,allocareproctus tanix,fb,NA,7.760000228881836,NA,NA
62925,allocareproctus unangas,fb,NA,12.970000267028809,NA,NA
62926,allocareproctus ungak,fb,12.93000030517578,NA,NA,NA
3710,alloclinus holderi,fb,10,NA,NA,NA
11685,allocyttus folletti,fb,42,NA,35.099998474121094,NA
9140,allocyttus guineensis,fb,23.200000762939453,NA,NA,NA
12962,allocyttus niger,fb,47,NA,35,NA
9144,allocyttus verrucosus,fb,42.5,NA,NA,NA
11931,allodontichthys hubbsi,fb,6,NA,NA,NA
46425,allodontichthys polylepis,fb,4.5,5,NA,NA
46426,allodontichthys zonistius,fb,4.5,5,NA,NA
64170,allomogurnda flavimarginata,fb,6.099999904632568,NA,NA,NA
64138,allomogurnda hoesei,fb,7.800000190734863,NA,NA,NA
64144,allomogurnda insularis,fb,5.46999979019165,NA,NA,NA
64142,allomogurnda landfordi,fb,5.849999904632568,NA,NA,NA
64151,allomogurnda montana,fb,6.099999904632568,NA,NA,NA
68809,allomogurnda multicincta,fb,3.5999999046325684,NA,NA,NA
26397,allomogurnda nesolepis,fb,4.599999904632568,NA,NA,NA
64168,allomogurnda papua,fb,11.699999809265137,NA,NA,NA
64169,allomogurnda sampricei,fb,4.909999847412109,NA,NA,NA
14573,allomycterus pilatus,fb,50,NA,NA,NA
11933,alloophorus robustus,fb,12,NA,NA,NA
2694,allosmerus elongatus,fb,22.899999618530273,NA,NA,NA
91,allothunnus fallai,fb,105,NA,86,NA
46439,allotoca catarinae,fb,5,8,NA,NA
46442,allotoca diazi,fb,10,12,NA,NA
11934,allotoca dugesii,fb,6.5,NA,NA,NA
11935,allotoca goslinei,fb,6,NA,NA,NA
6227,allotoca maculata,fb,6.5,7.5,NA,NA
46443,allotoca meeki,fb,7,9,NA,NA
46427,allotoca regalis,fb,7.5,8.5,NA,NA
59987,allotoca zacapuensis,fb,3,NA,NA,NA
5891,alopias pelagicus,fb,428,383,276,NA
2534,alopias superciliosus,fb,487.9849853515625,NA,350,NA
2535,alopias vulpinus,fb,573.29998779296875,549,450,NA
1574,alosa aestivalis,fb,40,NA,27.5,NA
28201,alosa agone,fb,42.599998474121094,NA,NA,NA
1575,alosa alabamae,fb,51,NA,42.5,NA
65105,alosa algeriensis,fb,43.5,50,NA,NA
101,alosa alosa,fb,69,83,40,70
1576,alosa braschnikowi,fb,50,NA,30,NA
1577,alosa caspia,fb,32,NA,20,NA
1578,alosa chrysochloris,fb,50,NA,37.5,NA
47559,alosa curensis,fb,19,NA,NA,NA
5355,alosa fallax,fb,60,NA,40,NA
105,alosa immaculata,fb,39,NA,NA,NA
1580,alosa kessleri,fb,52,NA,40,NA
64754,alosa killarnensis,fb,20,NA,NA,NA
25775,alosa macedonica,fb,35.099998474121094,NA,NA,NA
1581,alosa maeotica,fb,32,NA,18,NA
1582,alosa mediocris,fb,60,NA,34,NA
1583,alosa pseudoharengus,fb,40,NA,30,NA
1584,alosa sapidissima,fb,76,61.70000076293945,50,NA
1585,alosa saposchnikowii,fb,38.099998474121094,NA,21,NA
1586,alosa sphaerocephala,fb,25,NA,17,NA
66115,alosa suworowi,fb,26.799999237060547,NA,19.100000381469727,NA
48090,alosa tanaica,fb,24.600000381469727,NA,NA,NA
28212,alosa vistonica,fb,17,NA,NA,NA
63396,alosa volgensis,fb,35,NA,NA,NA
8726,alphestes afer,fb,33,NA,NA,NA
8727,alphestes immaculatus,fb,30,NA,18,NA
8728,alphestes multiguttatus,fb,30,NA,18,NA
62418,alticorpus geoffreyi,fb,15.5,NA,NA,NA
2191,alticorpus macrocleithrum,fb,12.699999809265137,NA,NA,NA
2192,alticorpus mentale,fb,20.100000381469727,NA,NA,NA
2194,alticorpus peterdaviesi,fb,15,NA,NA,NA
2193,alticorpus profundicola,fb,12.399999618530272,NA,NA,NA
52971,alticus anjouanae,fb,7.619999885559082,NA,NA,NA
56805,alticus arnoldorum,fb,8,NA,NA,NA
46411,alticus kirkii,fb,11,NA,NA,NA
9919,alticus monochrus,fb,10,NA,NA,NA
59611,alticus montanoi,fb,10,NA,NA,NA
67686,alticus orientalis,fb,8.75,NA,NA,NA
6031,alticus saliens,fb,10,NA,NA,NA
62209,alticus sertatus,fb,8,NA,NA,NA
61229,alticus simplicirrus,fb,12,NA,NA,NA
8134,altolamprologus calvus,fb,13.5,NA,NA,NA
8135,altolamprologus compressiceps,fb,12.300000190734863,NA,NA,NA
11832,altrichthys azurelineatus,fb,6.5,NA,NA,NA
59851,altrichthys curatus,fb,6.5,NA,NA,NA
4273,aluterus heudelotii,fb,45,NA,30,NA
4274,aluterus monoceros,fb,76.19999694824219,NA,40,NA
1081,aluterus schoepfii,fb,61,NA,40,NA
4275,aluterus scriptus,fb,110,NA,55,NA
8105,amamiichthys matsubarai,fb,60,NA,NA,NA
6672,amanses scopas,fb,20,NA,NA,NA
48630,amaralia hypsiura,fb,13.300000190734863,NA,NA,NA
68703,amaralia oviraptor,fb,12.279999732971191,NA,NA,NA
9263,amarginops platus,fb,17,NA,NA,NA
4459,amarsipus carlsbergi,fb,21.200000762939453,NA,NA,NA
58472,amatitlania altoflava,fb,9,NA,NA,NA
63627,amatitlania coatepeque,fb,9.100000381469728,NA,NA,NA
63628,amatitlania kanna,fb,8.300000190734863,NA,NA,NA
57437,amatitlania myrnae,fb,8,NA,NA,NA
57854,amatitlania nanolutea,fb,6.400000095367432,NA,NA,NA
3615,amatitlania nigrofasciata,fb,10,NA,8.5,NA
15901,amatitlania sajica,fb,9,8,NA,NA
26768,amatitlania septemfasciata,fb,10,NA,NA,NA
63629,amatitlania siquia,fb,7.900000095367432,NA,NA,NA
6099,amatolacypris trevelyani,fb,9.5,NA,NA,NA
64817,amazonspinther dalmata,fb,1.9789999723434448,NA,NA,NA
554,amazonsprattus scintilla,fb,2,NA,NA,NA
10550,ambassis agassizii,fb,7.5,NA,NA,NA
15124,ambassis agrammus,fb,7.5,NA,4.5,NA
61467,ambassis ambassis,fb,15,NA,NA,NA
11783,ambassis buruensis,fb,8.199999809265137,NA,NA,NA
25122,ambassis buton,fb,5,NA,NA,NA
9899,ambassis dussumieri,fb,10,NA,NA,NA
10551,ambassis elongata,fb,7.5,NA,NA,NA
9900,ambassis fontoynonti,fb,6,NA,NA,NA
4806,ambassis gymnocephalus,fb,16,NA,NA,NA
5153,ambassis interrupta,fb,12,NA,5,NA
15126,ambassis jacksoniensis,fb,7,NA,NA,NA
5982,ambassis kopsii,fb,10.199999809265137,NA,NA,NA
15128,ambassis macleayi,fb,9,NA,NA,NA
24793,ambassis macracanthus,fb,10.5,NA,NA,NA
15129,ambassis marianus,fb,10,NA,6,NA
9234,ambassis miops,fb,10.300000190734863,NA,NA,NA
15133,ambassis nalua,fb,12.5,NA,NA,NA
8016,ambassis natalensis,fb,9,NA,NA,NA
9235,ambassis urotaenia,fb,14,NA,NA,NA
15135,ambassis vachellii,fb,6.5,NA,NA,NA
50388,ambastaia nigrolineata,fb,8,NA,NA,NA
10910,ambastaia sidthimunki,fb,5.5,NA,NA,NA
52300,ambiserrula jugosa,fb,12.100000381469728,NA,NA,NA
3359,ambloplites ariommus,fb,30.5,NA,NA,NA
3358,ambloplites cavifrons,fb,36,NA,NA,NA
3360,ambloplites constellatus,fb,27.899999618530273,NA,13.25,NA
3361,ambloplites rupestris,fb,43,NA,15.399999618530273,NA
68067,amblyceps accari,fb,4.699999809265137,NA,NA,NA
62764,amblyceps apangi,fb,15.899999618530272,14.699999809265137,NA,NA
63443,amblyceps arunachalense,fb,13.199999809265137,NA,NA,NA
60060,amblyceps caecutiens,fb,7.300000190734863,NA,NA,NA
62701,amblyceps carinatum,fb,3.5999999046325684,NA,NA,NA
65817,amblyceps cerinum,fb,9.729999542236328,NA,NA,NA
60061,amblyceps foratum,fb,8.510000228881836,NA,NA,NA
66255,amblyceps kurzii,fb,5.630000114440918,NA,NA,NA
60067,amblyceps laticeps,fb,4.210000038146973,NA,NA,NA
58706,amblyceps macropterus,fb,4.940000057220459,NA,NA,NA
24792,amblyceps mangois,fb,12.5,NA,NA,NA
60063,amblyceps murraystuarti,fb,12.829999923706056,NA,NA,NA
60064,amblyceps platycephalus,fb,12,NA,NA,NA
60065,amblyceps serratum,fb,4.53000020980835,NA,NA,NA
60627,amblyceps tenuispinis,fb,6.610000133514404,NA,NA,NA
64709,amblyceps torrentis,fb,9.550000190734863,NA,NA,NA
64710,amblyceps tuberculatum,fb,9.720000267028809,NA,NA,NA
60066,amblyceps variegatum,fb,6.289999961853027,NA,NA,NA
68695,amblyceps waikhomi,fb,4.46999979019165,NA,NA,NA
68694,amblyceps yunnanense,fb,7.598000049591064,NA,NA,NA
15855,amblychaeturichthys hexanema,fb,17.399999618530273,NA,NA,NA
15856,amblychaeturichthys sciistius,fb,6,NA,NA,NA
5829,amblycirrhitus bimacula,fb,8.5,NA,NA,NA
22482,amblycirrhitus earnshawi,fb,6.650000095367432,NA,NA,NA
60598,amblycirrhitus oxyrhynchos,fb,5.199999809265137,NA,NA,NA
3655,amblycirrhitus pinos,fb,9.5,NA,NA,NA
23501,amblycirrhitus unimacula,fb,8.5,NA,NA,NA
57800,amblydoras affinis,fb,10,NA,NA,NA
47601,amblydoras bolivarensis,fb,10.199999809265137,NA,NA,NA
47609,amblydoras gonzalezi,fb,9.800000190734863,NA,NA,NA
47610,amblydoras monitor,fb,9,NA,NA,NA
51775,amblydoras nauticus,fb,7.5,NA,NA,NA
59331,amblyeleotris arcupinna,fb,11,NA,NA,NA
12694,amblyeleotris aurora,fb,11,NA,NA,NA
62930,amblyeleotris bellicauda,fb,NA,4.96999979019165,NA,NA
62928,amblyeleotris biguttata,fb,10.399999618530272,NA,NA,NA
64543,amblyeleotris bleekeri,fb,5.769999980926514,NA,NA,NA
47040,amblyeleotris callopareia,fb,7.800000190734863,NA,NA,NA
13152,amblyeleotris diagonalis,fb,11,NA,NA,NA
26635,amblyeleotris downingi,fb,14,NA,NA,NA
62929,amblyeleotris ellipse,fb,4.400000095367432,4.389999866485596,NA,NA
7229,amblyeleotris fasciata,fb,8,NA,NA,NA
7230,amblyeleotris fontanesii,fb,25,NA,NA,NA
6671,amblyeleotris guttata,fb,11,NA,NA,NA
11614,amblyeleotris gymnocephala,fb,14,NA,NA,NA
6520,amblyeleotris japonica,fb,8.5,NA,NA,NA
47046,amblyeleotris latifasciata,fb,13,NA,NA,NA
47043,amblyeleotris macronema,fb,8,NA,NA,NA
61005,amblyeleotris marquesas,fb,7.5,NA,NA,NA
46533,amblyeleotris masuii,fb,11,6.099999904632568,NA,NA
57797,amblyeleotris melanocephala,fb,NA,9.359999656677246,NA,NA
63940,amblyeleotris morishitai,fb,NA,9.4399995803833,NA,NA
65196,amblyeleotris neglecta,fb,3.4000000953674316,5.400000095367432,NA,NA
64545,amblyeleotris neumanni,fb,5.489999771118164,NA,NA,NA
27552,amblyeleotris novaecaledoniae,fb,9.5,NA,NA,NA
12697,amblyeleotris ogasawarensis,fb,10,NA,NA,NA
7231,amblyeleotris periophthalma,fb,11,NA,NA,NA
7232,amblyeleotris randalli,fb,12,NA,NA,NA
47039,amblyeleotris rhyax,fb,NA,7.25,NA,NA
61007,amblyeleotris rubrimarginata,fb,11,NA,NA,NA
7195,amblyeleotris steinitzi,fb,13,NA,NA,NA
62931,amblyeleotris stenotaeniata,fb,6.599999904632568,NA,NA,NA
12699,amblyeleotris sungami,fb,10,NA,NA,NA
64544,amblyeleotris taipinensis,fb,4.420000076293945,NA,NA,NA
